-4.987115859985351562e+00,-5.854922866821289062e+01
5.313070774078369141e+00,-7.120579528808593750e+01
4.439023017883300781e+00,-6.144369125366210938e+01
-6.167508125305175781e+00,-8.663921356201171875e+01
8.824077844619750977e-01,-6.105004119873046875e+01
-1.234899044036865234e+00,-5.402542495727539062e+01
2.639799118041992188e+00,-8.765417480468750000e+01
4.784952163696289062e+00,-7.570331573486328125e+01
4.408717632293701172e+00,-7.249353790283203125e+01
1.354432010650634766e+01,-7.678021240234375000e+01
-8.856315612792968750e-01,-5.823883819580078125e+01
-1.427662372589111328e+00,-6.066283035278320312e+01
-1.351200580596923828e+00,-5.705158233642578125e+01
1.774862647056579590e+00,-8.006237792968750000e+01
-1.648286437988281250e+01,-7.951520538330078125e+01
-1.675717353820800781e+01,-7.395899963378906250e+01
3.948465347290039062e+00,-6.648876953125000000e+01
-8.896456718444824219e+00,-5.820262908935546875e+01
1.184312534332275391e+01,-7.924849700927734375e+01
4.283594191074371338e-01,-8.888190460205078125e+01
-6.887660503387451172e+00,-5.857754898071289062e+01
3.963756322860717773e+00,-6.019027328491210938e+01
-3.524377822875976562e+00,-8.055557250976562500e+01
2.501462459564208984e+00,-8.676650238037109375e+01
9.410110473632812500e+00,-7.972112274169921875e+01
1.270377159118652344e+01,-8.619689178466796875e+01
-3.761738777160644531e+00,-6.104082489013671875e+01
-9.691658020019531250e+00,-4.630054092407226562e+01
-3.634597539901733398e+00,-6.960800933837890625e+01
8.744384050369262695e-01,-5.115120315551757812e+01
5.082743644714355469e+00,-5.627743530273437500e+01
1.439287281036376953e+01,-7.779738616943359375e+01
9.396620750427246094e+00,-7.995623016357421875e+01
7.075039863586425781e+00,-6.563861083984375000e+01
5.859043598175048828e+00,-7.106010437011718750e+01
9.952457427978515625e+00,-8.479023742675781250e+01
-2.193876266479492188e+00,-6.088267135620117188e+01
-4.556357383728027344e+00,-4.805065917968750000e+01
4.597386360168457031e+00,-6.471153259277343750e+01
-8.027471542358398438e+00,-6.090727996826171875e+01
-1.490978431701660156e+01,-9.053839874267578125e+01
1.107229948043823242e+00,-4.795108795166015625e+01
5.336647987365722656e+00,-7.109766387939453125e+01
-1.232970809936523438e+01,-6.345881271362304688e+01
1.045110034942626953e+01,-7.565171051025390625e+01
-6.057098388671875000e+00,-5.416080856323242188e+01
2.575631380081176758e+00,-8.548897552490234375e+01
1.761644601821899414e+00,-5.864280319213867188e+01
2.001238107681274414e+00,-5.866733169555664062e+01
6.638069629669189453e+00,-8.831341552734375000e+01
3.488004684448242188e+00,-7.100695800781250000e+01
1.354837268590927124e-01,-6.832852935791015625e+01
-1.461020755767822266e+01,-9.183192443847656250e+01
1.178265857696533203e+01,-7.628221893310546875e+01
7.511059284210205078e+00,-7.076283264160156250e+01
2.827446460723876953e+00,-6.859597015380859375e+01
-1.388581943511962891e+01,-8.955484771728515625e+01
-3.565838575363159180e+00,-6.394799423217773438e+01
7.799643516540527344e+00,-7.777239990234375000e+01
-4.510979175567626953e+00,-5.084496688842773438e+01
-8.223106384277343750e+00,-7.532045745849609375e+01
-1.050974559783935547e+01,-7.759045410156250000e+01
9.148496627807617188e+00,-7.539642333984375000e+01
-1.504124736785888672e+01,-9.250510406494140625e+01
6.146912097930908203e+00,-8.079410552978515625e+01
-7.619606018066406250e+00,-5.996047210693359375e+01
-5.896820545196533203e+00,-8.219781494140625000e+01
4.197991371154785156e+00,-6.985988616943359375e+01
3.031234502792358398e+00,-8.580506134033203125e+01
-2.513026237487792969e+00,-6.924738311767578125e+01
3.812655687332153320e+00,-9.144317626953125000e+01
6.181365489959716797e+00,-7.111253356933593750e+01
-5.206809520721435547e+00,-7.720127105712890625e+01
5.239913940429687500e+00,-5.481924057006835938e+01
4.379033088684082031e+00,-6.961676025390625000e+01
-9.484417915344238281e+00,-8.041237640380859375e+01
1.206807136535644531e+00,-5.788075637817382812e+01
-1.910715579986572266e+00,-5.477410507202148438e+01
-1.802861976623535156e+01,-8.345937347412109375e+01
1.375001430511474609e+01,-8.052590179443359375e+01
1.230814933776855469e+01,-7.624165344238281250e+01
-3.603189885616302490e-01,-7.868733978271484375e+01
-3.035182356834411621e-01,-7.072681427001953125e+01
3.201683044433593750e+00,-5.106468582153320312e+01
-6.236824989318847656e+00,-7.435339355468750000e+01
-1.588847279548645020e+00,-5.695959854125976562e+01
1.133660125732421875e+01,-7.721934509277343750e+01
-1.228004074096679688e+01,-6.357188796997070312e+01
2.985851466655731201e-01,-9.055074310302734375e+01
1.086143302917480469e+01,-7.906980133056640625e+01
1.185148715972900391e+00,-8.752854919433593750e+01
-3.017034292221069336e+00,-5.429197311401367188e+01
-4.263492107391357422e+00,-5.425336837768554688e+01
-6.198327541351318359e-01,-6.609394836425781250e+01
-2.725725889205932617e+00,-5.803162765502929688e+01
6.029414176940917969e+00,-5.073893356323242188e+01
5.995661735534667969e+00,-5.439418792724609375e+01
-1.468902778625488281e+01,-9.198851776123046875e+01
6.476632118225097656e+00,-5.401533508300781250e+01
-4.329152584075927734e+00,-5.178012847900390625e+01
-2.566628217697143555e+00,-8.698240661621093750e+01
1.051054477691650391e+01,-7.695733642578125000e+01
9.443240165710449219e+00,-7.847942352294921875e+01
4.732804775238037109e+00,-8.928612518310546875e+01
-7.558216571807861328e+00,-6.220562362670898438e+01
6.144635677337646484e+00,-6.230308914184570312e+01
-2.483502149581909180e+00,-6.251720428466796875e+01
1.213589000701904297e+01,-7.863101959228515625e+01
-5.249526023864746094e+00,-5.395245361328125000e+01
7.263406753540039062e+00,-4.807568740844726562e+01
-1.970795869827270508e+00,-6.234917831420898438e+01
5.084469795227050781e+00,-6.811239624023437500e+01
3.035756111145019531e+00,-7.243746185302734375e+01
-4.774772644042968750e+00,-7.723325347900390625e+01
2.868842840194702148e+00,-7.578063201904296875e+01
6.644123554229736328e+00,-6.251801681518554688e+01
7.314140319824218750e+00,-4.708079910278320312e+01
-1.378742504119873047e+01,-8.763473510742187500e+01
-1.065637171268463135e-01,-6.052235794067382812e+01
-3.374933958053588867e+00,-5.462726593017578125e+01
-6.626258850097656250e+00,-5.905762100219726562e+01
2.885290622711181641e+00,-6.846714019775390625e+01
8.548378944396972656e+00,-5.200026702880859375e+01
8.328711509704589844e+00,-8.274765014648437500e+01
2.524179935455322266e+00,-8.547925567626953125e+01
4.903317928314208984e+00,-7.893014526367187500e+01
2.219331502914428711e+00,-6.488260650634765625e+01
3.652718067169189453e-01,-7.005844879150390625e+01
7.485290527343750000e+00,-7.986839294433593750e+01
-1.152330780029296875e+01,-6.608210754394531250e+01
4.312987804412841797e+00,-4.772043609619140625e+01
-3.762931823730468750e+00,-5.705537414550781250e+01
-1.358159303665161133e+00,-5.528659439086914062e+01
-2.468566894531250000e+00,-6.394162750244140625e+01
-1.824780654907226562e+01,-8.342212677001953125e+01
4.538053035736083984e+00,-8.306867980957031250e+01
6.871370315551757812e+00,-5.461191558837890625e+01
1.327092075347900391e+01,-8.152182006835937500e+01
-6.861480474472045898e-01,-5.793326950073242188e+01
1.198688507080078125e+01,-6.377923202514648438e+01
3.038234710693359375e+00,-7.915120697021484375e+01
7.504141807556152344e+00,-4.841265106201171875e+01
-6.444452404975891113e-01,-7.082930755615234375e+01
3.484720230102539062e+00,-8.084631347656250000e+01
1.254102897644042969e+01,-7.008163452148437500e+01
4.707263946533203125e+00,-8.221871185302734375e+01
2.379375696182250977e+00,-8.224710845947265625e+01
5.116004467010498047e+00,-6.767597961425781250e+01
-2.804712951183319092e-01,-6.586148834228515625e+01
1.339964151382446289e+00,-8.397480010986328125e+01
-2.142014503479003906e+00,-6.091018295288085938e+01
-9.834292411804199219e+00,-8.906140136718750000e+01
-6.754174232482910156e+00,-5.530086135864257812e+01
-2.978092432022094727e-01,-5.569360733032226562e+01
-1.636304497718811035e+00,-6.423637390136718750e+01
9.305552482604980469e+00,-5.836897277832031250e+01
7.066528797149658203e+00,-6.158147048950195312e+01
4.393703937530517578e+00,-7.076829528808593750e+01
-1.762517356872558594e+01,-6.942585754394531250e+01
5.833773136138916016e+00,-7.962897491455078125e+01
3.988357543945312500e+00,-8.617023468017578125e+01
-1.359170913696289062e+01,-9.073839569091796875e+01
5.068777874112129211e-02,-7.285593414306640625e+01
6.164041996002197266e+00,-6.368844604492187500e+01
-9.001329421997070312e+00,-5.742047500610351562e+01
-1.896947860717773438e+00,-7.791333007812500000e+01
8.404682159423828125e+00,-7.953851318359375000e+01
1.037646102905273438e+01,-7.802585601806640625e+01
4.188536643981933594e+00,-5.952226257324218750e+01
-9.117154121398925781e+00,-5.840433120727539062e+01
-1.910844683647155762e+00,-9.058858489990234375e+01
-1.059547305107116699e+00,-4.903500366210937500e+01
-6.164102077484130859e+00,-7.416510772705078125e+01
-2.304683446884155273e+00,-9.089831542968750000e+01
9.313910484313964844e+00,-7.544103240966796875e+01
7.288839817047119141e+00,-7.879137420654296875e+01
-1.434404182434082031e+01,-7.418695068359375000e+01
-6.141272187232971191e-01,-6.193955612182617188e+01
1.285334300994873047e+01,-8.633768463134765625e+01
-6.555750846862792969e+00,-5.546466445922851562e+01
8.072183609008789062e+00,-4.916203689575195312e+01
5.676347255706787109e+00,-5.526601409912109375e+01
-8.926143646240234375e+00,-6.832684326171875000e+01
-1.079852879047393799e-02,-6.808724975585937500e+01
-8.635633468627929688e+00,-7.401631927490234375e+01
-1.296654129028320312e+01,-7.974791717529296875e+01
3.661694526672363281e-01,-7.120116424560546875e+01
-3.898262500762939453e+00,-7.444017028808593750e+01
-1.149013233184814453e+01,-2.494057655334472656e+01
-7.524347305297851562e+00,-5.190895080566406250e+01
1.882476091384887695e+00,-4.972124099731445312e+01
6.891166418790817261e-02,-5.068411636352539062e+01
5.359283447265625000e+00,-4.811287689208984375e+01
4.694365024566650391e+00,-8.017118835449218750e+01
-1.831353545188903809e+00,-6.081898880004882812e+01
3.408390522003173828e+00,-7.106024169921875000e+01
1.014635181427001953e+01,-7.779271697998046875e+01
5.942296028137207031e+00,-7.952138519287109375e+01
5.399447441101074219e+00,-8.755423736572265625e+01
1.488730907440185547e+00,-6.686106109619140625e+01
9.870329856872558594e+00,-5.819694519042968750e+01
-1.365934944152832031e+01,-8.017518615722656250e+01
-1.084403133392333984e+01,-7.792465209960937500e+01
-1.033541965484619141e+01,-6.283149337768554688e+01
1.273535919189453125e+01,-7.853385162353515625e+01
-1.556032085418701172e+01,-7.893537139892578125e+01
1.452223968505859375e+01,-7.799028778076171875e+01
2.693441808223724365e-01,-5.909033584594726562e+01
-1.428080368041992188e+01,-8.276204681396484375e+01
2.765437364578247070e+00,-6.269836807250976562e+01
-1.511378884315490723e+00,-5.325307083129882812e+01
-1.823253059387207031e+01,-8.341385650634765625e+01
5.448964595794677734e+00,-7.865039825439453125e+01
-4.545136928558349609e+00,-4.806600570678710938e+01
-1.790523529052734375e+01,-8.366088867187500000e+01
-4.007383346557617188e+00,-5.223675537109375000e+01
8.261779785156250000e+00,-6.852364349365234375e+01
1.211349201202392578e+01,-7.647728729248046875e+01
-1.093049716949462891e+01,-7.402448272705078125e+01
-1.352266669273376465e+00,-6.379439544677734375e+01
-7.132508754730224609e+00,-6.032747268676757812e+01
3.631489276885986328e+00,-7.369396209716796875e+01
-5.049180984497070312e+00,-8.615508270263671875e+01
-5.563619613647460938e+00,-5.774549484252929688e+01
1.428291130065917969e+01,-7.783848571777343750e+01
-2.421876430511474609e+00,-4.934676361083984375e+01
-9.027561187744140625e+00,-7.137945556640625000e+01
-5.573100090026855469e+00,-7.414862060546875000e+01
-1.100316333770751953e+01,-6.446710968017578125e+01
5.954528808593750000e+00,-7.421469116210937500e+01
4.874584960937500000e+01,-4.057250213623046875e+01
3.670223236083984375e+00,-8.746608734130859375e+01
6.464072704315185547e+00,-8.852590942382812500e+01
-7.299005031585693359e+00,-8.678848266601562500e+01
5.338310718536376953e+00,-6.206121444702148438e+01
3.193095922470092773e+00,-7.108889770507812500e+01
5.732452392578125000e+00,-6.073204803466796875e+01
1.254273700714111328e+01,-7.008716583251953125e+01
9.896769523620605469e-01,-8.718074798583984375e+01
1.050838708877563477e+00,-7.006016540527343750e+01
-1.674981307983398438e+01,1.634090995788574219e+01
3.861096799373626709e-01,-7.910103607177734375e+01
1.672790408134460449e+00,-6.690308380126953125e+01
3.325786590576171875e+00,-5.075987625122070312e+01
1.266689777374267578e+01,-8.609464263916015625e+01
1.330139160156250000e+00,-5.801879119873046875e+01
-3.471202373504638672e+00,-6.289608764648437500e+01
1.630323410034179688e+00,-6.373163604736328125e+01
-3.748317241668701172e+00,-6.077015304565429688e+01
-3.044038057327270508e+00,-7.011724853515625000e+01
-1.614220976829528809e+00,-6.931203460693359375e+01
8.012962341308593750e+00,-7.727337646484375000e+01
9.540841579437255859e-01,-5.802513122558593750e+01
